291827101|Illinois|Biden
873599214|Kansas|Trump
84604840|Arkansas|Biden
137797311|Kentucky|Biden
257229169|Washington|Trump
875450883|Michigan|Biden
969160556|Nebraska|Biden
890813649|Iowa|Biden
261848097|Louisiana|Trump
258909499|Iowa|Biden
942673176|Nevada|Trump
395916468|Virginia|Trump
171122978|Virginia|Trump
431935553|Oklahoma|Trump
371047141|Minnesota|Biden
569773524|Texas|Trump
21397708|Wyoming|Trump
83577810|Connecticut|Trump
299116308|Louisiana|Biden
414715303|Pennsylvania|Trump
970345703|Kentucky|Biden
161736487|Wisconsin|Biden
397462143|Idaho|Biden
141488408|Maryland|Trump
756991021|Missouri|Biden
36821034|Mississippi|Trump
207861688|Michigan|Trump
345240086|Hawaii|Biden
803338406|Missouri|Biden
919505540|Pennsylvania|Trump
685537167|Minnesota|Trump
52587835|Georgia|Biden
613969039|Virginia|Trump
458116186|Hawaii|Biden
689361925|Idaho|Trump
722567799|Indiana|Biden
108012402|Massachusetts|Biden
314436785|Georgia|Biden
356047527|Maine|Trump
227919825|Alabama|Biden
513758082|Kentucky|Trump
127466552|Michigan|Biden
807731253|Utah|Trump
752794994|Massachusetts|Trump
132405986|Virginia|Trump
687548196|Montana|Trump
655591282|Texas|Trump
760075393|Ohio|Biden
136014764|Arkansas|Trump
389138693|Kentucky|Trump
452391842|Wyoming|Biden
197953115|Mississippi|Biden
990537891|Illinois|Trump
127613438|Idaho|Biden
828469345|Alabama|Biden
574879701|Kentucky|Biden
431007640|Indiana|Biden
55054050|Kentucky|Trump
853275910|Florida|Trump
556832862|Ohio|Trump
530116130|Montana|Trump
426057295|Florida|Trump
234377890|Georgia|Trump
687474545|Wisconsin|Trump
681242811|Louisiana|Biden
297772265|Minnesota|Biden
973423626|Missouri|Biden
774466786|Massachusetts|Trump
593047352|California|Biden
564722752|Oregon|Biden
575355843|Montana|Biden
327745350|Kentucky|Trump
515418030|Vermont|Trump
462200073|Washington|Biden
65776003|Delaware|Trump
475640632|Wisconsin|Biden
489961551|Connecticut|Trump
967812539|Utah|Trump
326063498|Texas|Trump
555061845|Virginia|Trump
368373625|Idaho|Biden
555883030|Connecticut|Biden
763572212|Arizona|Trump
557569447|Wisconsin|Trump
887843886|Arkansas|Trump
63206223|Missouri|Trump
106113847|Oregon|Biden
848686928|Michigan|Trump
512955779|Washington|Trump
976573726|Kentucky|Biden
768216407|Pennsylvania|Biden
610378362|Idaho|Biden
145300929|Maine|Biden
50337502|Virginia|Biden
882206394|Ohio|Trump
173529810|Tennessee|Trump
406720058|Delaware|Trump
955757943|Pennsylvania|Biden
498534015|Louisiana|Trump
397635684|Illinois|Trump
724883717|Pennsylvania|Biden
600174794|Iowa|Biden
303558650|Wyoming|Trump
33538523|Missouri|Trump
765515134|Wyoming|Trump
115247565|Vermont|Biden
694633258|Vermont|Trump
152575465|Minnesota|Trump
281269114|Connecticut|Biden
394891632|Virginia|Trump
981783209|Wyoming|Biden
791906735|Massachusetts|Trump
789766959|Florida|Biden
704314927|Illinois|Biden
658910223|Oregon|Trump
629791332|Alaska|Trump
337362592|Iowa|Biden
394408017|Michigan|Trump
676152742|Minnesota|Trump
942688297|Maryland|Biden
467432809|Delaware|Trump
867610788|Delaware|Biden
327508054|Indiana|Biden
595656141|Oregon|Trump
410675510|Virginia|Trump
682636039|Tennessee|Biden
625414209|Mississippi|Biden
200056512|Florida|Biden
320421209|Kansas|Biden
501042700|Wisconsin|Biden
652246222|Michigan|Biden
55282148|Kansas|Biden
358010606|Washington|Biden
172575978|Connecticut|Biden
570398794|Georgia|Trump
267404718|Oklahoma|Biden
800665233|Nevada|Biden
658621936|Maine|Biden
76958171|Arkansas|Biden
734952583|Idaho|Biden
747823891|Oregon|Biden
139571189|Connecticut|Biden
30912415|Texas|Biden
510699239|Oregon|Biden
334998557|Indiana|Trump
658968989|Arkansas|Trump
499293368|Ohio|Biden
348664746|Louisiana|Trump
748270999|Michigan|Biden
28086306|Vermont|Biden
503210940|Texas|Trump
134085907|Montana|Trump
889011388|Montana|Biden
999239058|Michigan|Trump
745958970|Alaska|Biden
425111741|Maryland|Trump
226963596|Hawaii|Trump
537519056|Kentucky|Biden
130684739|Pennsylvania|Trump
116057851|Washington|Trump
90204778|Colorado|Trump
852817543|Florida|Trump
571945029|Alaska|Trump
212940034|Ohio|Biden
786975964|Indiana|Biden
864890190|Wyoming|Trump
431460145|Kansas|Trump
830907996|Nevada|Trump
607911540|California|Trump
651279502|Nevada|Biden
798653377|Texas|Biden
958054271|Nevada|Biden
823743615|Alabama|Trump
478487023|Delaware|Biden
915493019|Nevada|Biden
854466101|Michigan|Trump
772923305|Michigan|Trump
354141314|Tennessee|Trump
568120210|Kentucky|Biden
850984974|Texas|Trump
152192927|Michigan|Trump
771897188|Nebraska|Biden
309804873|Virginia|Biden
833682885|Kentucky|Biden
168935083|Missouri|Trump
530743659|Maine|Trump
156098129|Illinois|Biden
832616745|Colorado|Trump
294113772|Mississippi|Trump
377081120|Pennsylvania|Biden
630019156|Georgia|Biden
491745960|Georgia|Biden
144529950|Oregon|Trump
724806811|Virginia|Biden
418820394|Vermont|Biden
635415019|Vermont|Trump
528065721|Oklahoma|Biden
379457531|Ohio|Biden
880767395|Maine|Trump
681631526|Louisiana|Biden
830749689|Nevada|Biden
212946554|Montana|Trump
235784525|Colorado|Biden
999399082|Arkansas|Trump
35170164|Nevada|Trump
699446135|Iowa|Biden
697732898|Iowa|Biden
798960305|Arizona|Biden
797827154|Hawaii|Biden
12128687|Kentucky|Trump
509402324|Indiana|Trump
165007795|Montana|Trump
820864674|Montana|Trump
349550250|Indiana|Trump
71303253|Virginia|Biden
287150427|Oklahoma|Trump
288334405|Ohio|Biden
344664709|Iowa|Biden
299617743|Colorado|Trump
759455396|Oklahoma|Trump
14652277|Indiana|Trump
205495264|Georgia|Trump
498015349|Arizona|Trump
177018542|Ohio|Biden
743383078|Hawaii|Trump
598750992|Colorado|Trump
835440684|Vermont|Trump
69539055|Minnesota|Trump
250831310|Kentucky|Biden
83842546|Florida|Trump
900397484|Idaho|Biden
2356453|Tennessee|Biden
65940405|Hawaii|Biden
100822326|Indiana|Biden
718234262|Missouri|Biden
500643432|Montana|Trump
706673106|Wyoming|Trump
457011842|Kentucky|Biden
834132690|Utah|Trump
653735219|Kansas|Biden
837793462|Maine|Biden
692238241|Florida|Trump
745437833|Iowa|Trump
276610926|Ohio|Trump
816468369|Wyoming|Biden
672328199|Florida|Trump
61421802|Idaho|Trump
315643833|Nevada|Biden
334012532|Alabama|Biden
285390001|Florida|Biden
735545988|Colorado|Trump
74467796|Connecticut|Biden
993065811|Arizona|Biden
824429816|Indiana|Trump
472334661|Connecticut|Biden
652774903|Arkansas|Trump
984972286|Kansas|Trump
294778784|Michigan|Biden
704074751|Nevada|Biden
74862764|Oklahoma|Biden
687133109|Tennessee|Biden
462848104|Kentucky|Biden
680790354|Mississippi|Trump
498959187|Alaska|Trump
696393956|Tennessee|Biden
976759107|Wisconsin|Trump
222472366|Florida|Trump
112127517|Alabama|Biden
481493483|Kansas|Trump
216036052|Louisiana|Trump
556070464|Maine|Trump
633262449|Louisiana|Biden
959289595|Oklahoma|Trump
222676084|Indiana|Biden
308319828|Idaho|Biden
266226227|Missouri|Biden
861783852|Kentucky|Biden
787889591|Arizona|Biden
145255545|Utah|Trump
230446563|Colorado|Biden
188917004|Hawaii|Trump
282085908|Virginia|Trump
579905077|Utah|Trump
848833730|Ohio|Trump
980818339|Minnesota|Biden
718086346|Utah|Biden
287995380|Virginia|Biden
674242131|Massachusetts|Trump
290383524|Pennsylvania|Trump
147261955|Georgia|Trump
150179332|Indiana|Trump
266511742|Iowa|Trump
326319266|Alabama|Biden
151838285|Florida|Trump
53954711|Connecticut|Biden
653624869|Arkansas|Trump
809465196|Alaska|Biden
715078957|Nebraska|Biden
206423935|Florida|Trump
654034500|Massachusetts|Trump
332545872|Oklahoma|Biden
181230106|Pennsylvania|Biden
126168630|Ohio|Biden
211682168|Connecticut|Biden
547703804|Hawaii|Trump
255778058|Delaware|Biden
453492354|Virginia|Biden
711947948|Mississippi|Trump
941760283|Massachusetts|Trump
186951054|Wisconsin|Trump
971777293|Missouri|Trump
305760661|Connecticut|Biden
236724054|Nebraska|Trump
786784978|Wyoming|Biden
288152583|Tennessee|Trump
850759226|Massachusetts|Biden
614774824|Washington|Biden
71895911|Arkansas|Trump
551285468|Iowa|Biden
320382069|Arkansas|Trump
360903678|Virginia|Trump
918090006|Florida|Trump
949256715|Mississippi|Biden
138025238|Oklahoma|Biden
97251829|Oregon|Biden
379494160|Oregon|Biden
860648775|Virginia|Trump
624119229|Oregon|Biden
456943220|Wisconsin|Trump
411385010|Delaware|Trump
63103683|Indiana|Trump
362561315|Massachusetts|Biden
433700298|Illinois|Biden
672155635|Wyoming|Trump
660797593|Louisiana|Biden
310294744|Oregon|Trump
651264031|Massachusetts|Biden
551549554|Vermont|Trump
904891254|Ohio|Trump
574030886|Montana|Biden
682908549|Tennessee|Trump
910096227|Alabama|Biden
943431871|Montana|Trump
463956568|Indiana|Biden
351886154|Maryland|Biden
199953279|Texas|Trump
454213422|Washington|Biden
246543454|Hawaii|Biden
176456146|California|Biden
55976239|Wisconsin|Biden
46460103|Louisiana|Biden
505758859|Hawaii|Trump
697909596|Hawaii|Trump
916153439|Wisconsin|Trump
433155174|Minnesota|Trump
81704141|Vermont|Biden
986373435|Florida|Trump
519410076|Vermont|Trump
916074551|Vermont|Biden
126090242|Montana|Biden
408509296|Nevada|Biden
163920369|Arizona|Trump
520461604|Maine|Trump
917460158|Massachusetts|Biden
453449787|Kentucky|Trump
809525885|Colorado|Trump
694302538|Georgia|Trump
134623446|Virginia|Trump
333672515|Vermont|Biden
525188366|Maine|Trump
187742711|Minnesota|Trump
349769347|Washington|Trump
394160204|Missouri|Biden
828967344|Kentucky|Biden
706536409|Maine|Biden
898699524|Idaho|Biden
238424697|Kansas|Trump
629430261|Louisiana|Trump
662647107|Hawaii|Biden
962626442|Idaho|Biden
765592687|Virginia|Trump
166188277|Missouri|Biden
141842053|Massachusetts|Trump
848597777|Vermont|Biden
289819080|Ohio|Trump
476390396|Colorado|Trump
137985460|Kentucky|Biden
546335990|Michigan|Trump
418963546|Mississippi|Biden
911978587|Michigan|Biden
750578875|Oregon|Biden
95046773|Arkansas|Trump
130068429|Texas|Trump
524902529|Florida|Trump
32840637|Alabama|Biden
871464699|Hawaii|Trump
172838907|Texas|Biden
549842870|Kansas|Biden
596664965|Arizona|Trump
435803791|Nevada|Trump
232538187|Maine|Trump
489577833|Hawaii|Trump
586943842|Texas|Biden
589392087|Vermont|Biden
749990630|Wyoming|Biden
406110032|Alabama|Trump
90881218|Hawaii|Biden
814871701|Virginia|Biden
53327532|Iowa|Biden
551176580|Arizona|Biden
79172547|California|Biden
105111784|California|Biden
606688031|Michigan|Biden
548357331|Alabama|Trump
897125714|Minnesota|Biden
628293122|Tennessee|Biden
600568387|Louisiana|Trump
921374363|Mississippi|Biden
284015857|Minnesota|Trump
616109062|Indiana|Trump
216283501|Kentucky|Trump
11376603|Colorado|Trump
301365078|Alabama|Biden
416685523|Minnesota|Trump
829118585|Hawaii|Trump
215818068|Nebraska|Trump
919530749|Massachusetts|Biden
624710260|Hawaii|Trump
644480286|Tennessee|Trump
835792843|Minnesota|Trump
300651396|Kansas|Trump
237256301|Kansas|Trump
912473101|Ohio|Trump
435761574|Montana|Trump
631735610|Kentucky|Biden
641811541|Oklahoma|Biden
677594406|Kansas|Trump
173877355|Virginia|Trump
298260586|Illinois|Trump
688696672|Iowa|Biden
975809249|Vermont|Biden
70385260|Maine|Biden
46892742|Washington|Biden
567847387|Michigan|Trump
104981764|Maryland|Trump
605895006|Nebraska|Biden
39195937|California|Trump
629077237|Virginia|Biden
419368151|Ohio|Trump
190821395|Nevada|Trump
840064256|Delaware|Biden
588995645|Iowa|Biden
451474916|Georgia|Biden
281676381|Wisconsin|Biden
531834459|Kentucky|Biden
584159145|Vermont|Biden
749830877|Georgia|Biden
748476965|Illinois|Trump
827268658|Texas|Biden
998101997|Indiana|Biden
724233137|Florida|Trump
181943538|Ohio|Biden
706993695|Ohio|Trump
113499659|Idaho|Biden
163081711|Connecticut|Biden
795105049|Nebraska|Biden
994391272|Mississippi|Trump
71023346|Virginia|Biden
973963494|Montana|Trump
281417995|Alaska|Biden
436298284|Nevada|Trump
633670504|Idaho|Biden
196733145|Delaware|Trump
258409234|Missouri|Trump
695255893|Wisconsin|Trump
214580035|Minnesota|Biden
567495469|Connecticut|Trump
223774710|Minnesota|Trump
461906398|Nevada|Biden
976447803|Louisiana|Biden
449594551|Pennsylvania|Biden
637007693|Louisiana|Biden
786746183|Iowa|Trump
93826635|Montana|Biden
224536161|Kentucky|Trump
488012281|Wyoming|Trump
368502991|Hawaii|Trump
379727318|Indiana|Biden
833408509|Louisiana|Trump
182336708|Indiana|Trump
861707283|Ohio|Biden
77416919|Delaware|Trump
122049497|Wyoming|Biden
469325872|Illinois|Biden
330892765|Florida|Biden
989335052|Idaho|Trump
318774258|Wisconsin|Biden
98084395|Idaho|Biden
190483926|Alabama|Trump
596155182|Maryland|Biden
558528713|Nevada|Trump
278448673|California|Biden
945074412|Kentucky|Biden
392355509|Pennsylvania|Biden
394966368|Montana|Trump
3713419|Iowa|Trump
144900435|Louisiana|Trump
238955321|Pennsylvania|Trump
189744558|Nevada|Trump
425861836|Illinois|Trump
500819830|Pennsylvania|Trump
85466491|Alabama|Trump
593525893|Maryland|Trump
180129669|Oklahoma|Biden
745234192|Louisiana|Biden
454505933|Delaware|Trump
149358829|Colorado|Biden
698570599|Nevada|Biden
635130275|Louisiana|Biden
120532594|Nebraska|Trump
41166341|Arkansas|Biden
92988903|Minnesota|Biden
952634308|Georgia|Trump
525559752|Texas|Biden
766763722|Mississippi|Biden
333022678|Illinois|Biden
82668347|Hawaii|Biden
389212377|Kansas|Biden
747106392|Kansas|Biden
511681613|Arkansas|Trump
842821097|Delaware|Biden
471759921|Mississippi|Biden
494641408|Massachusetts|Trump
18924017|Vermont|Trump
58590718|California|Biden
783517577|California|Biden
94931511|Arkansas|Trump
948751463|Maine|Biden
666232245|Oregon|Trump
493214326|Oklahoma|Trump
860603752|Kentucky|Trump
438600416|Arkansas|Biden
788668479|Utah|Trump
244856899|Oregon|Trump
470021690|Florida|Biden
142605755|Wyoming|Biden
568015760|Delaware|Trump
532910979|Kentucky|Trump
689037984|Kentucky|Trump
180793940|Kansas|Trump
248902048|Alaska|Trump
660856623|Ohio|Trump
882670930|Vermont|Biden
350876696|Maryland|Trump
573823921|Nebraska|Trump
959623123|Utah|Biden
234790458|Wyoming|Trump
137875298|Connecticut|Biden
378345079|Georgia|Trump
423758280|Illinois|Biden
818667451|Utah|Biden
970924196|Hawaii|Trump
38388612|Massachusetts|Biden
871602723|Mississippi|Biden
209903681|Missouri|Biden
594158275|Minnesota|Trump
677056886|Idaho|Biden
403367601|Idaho|Biden
711245165|Washington|Trump
472951336|Pennsylvania|Biden
664437712|Pennsylvania|Trump
258272390|Nebraska|Trump
676418045|Hawaii|Biden
224174047|Oklahoma|Biden
567453817|Pennsylvania|Trump
341286065|Louisiana|Biden
558837990|Idaho|Trump
432137884|Vermont|Biden
887924686|Tennessee|Biden
668508836|Alabama|Biden
273577427|Minnesota|Trump
81458747|Washington|Biden
359807876|Hawaii|Trump
326735835|Colorado|Biden
943969409|Pennsylvania|Biden
661471533|Alabama|Biden
694083773|Alabama|Trump
841875723|Virginia|Trump
13181235|Colorado|Biden
84210199|Alabama|Trump
442139215|Iowa|Trump
299873939|Massachusetts|Trump
871496506|Florida|Trump
216397088|Kansas|Biden
644173258|Tennessee|Trump
493911067|Indiana|Trump
37776379|Connecticut|Biden
438566914|Pennsylvania|Biden
679203919|Illinois|Biden
813203807|Mississippi|Biden
911939173|Florida|Biden
895482594|Wisconsin|Trump
731180159|Nevada|Biden
562066476|Oregon|Trump
30877818|Alabama|Trump
919796912|Nevada|Biden
880290659|Colorado|Trump
635667112|Wyoming|Trump
697970300|Texas|Biden
323597375|Connecticut|Trump
866622313|Wyoming|Trump
851755183|Hawaii|Biden
492198928|Oregon|Trump
916429982|Ohio|Trump
364592680|Louisiana|Trump
802540561|Illinois|Biden
869069417|Virginia|Biden
633803554|Mississippi|Trump
967376091|Florida|Trump
902995726|California|Trump
381956330|Alabama|Trump
484337182|Pennsylvania|Trump
947716214|Michigan|Biden
492929778|Alaska|Biden
982162826|Colorado|Trump
835146938|Georgia|Trump
739368836|Utah|Trump
59188033|California|Biden
521354582|Wisconsin|Trump
970914065|Montana|Biden
673880091|Wisconsin|Trump
114660106|Connecticut|Biden
932347657|Nebraska|Biden
58721618|Kansas|Biden
112787629|Indiana|Biden
88523213|Indiana|Biden
387624243|Nebraska|Biden
668929864|Oklahoma|Biden
256179118|Maine|Trump
723204573|Alaska|Biden
884115609|Utah|Trump
535043763|Texas|Biden
98893988|Mississippi|Biden
79873990|Wyoming|Biden
106677566|Montana|Trump
137684794|Indiana|Biden
578612987|Delaware|Trump
388977616|Hawaii|Trump
337907124|Ohio|Trump
945887412|Georgia|Biden
931163736|Georgia|Biden
318906413|Utah|Biden
952717162|Florida|Trump
970676901|Alaska|Trump
284793546|Florida|Biden
723708625|Pennsylvania|Trump
915010351|Connecticut|Biden
343142745|Tennessee|Biden
537139770|Alaska|Biden
452295109|Idaho|Trump
900798899|Virginia|Trump
45993415|Alaska|Trump
386596700|Arizona|Trump
477295915|Tennessee|Biden
29011682|Georgia|Trump
775053303|Vermont|Trump
425595304|California|Biden
665510896|Utah|Trump
325177662|Kentucky|Biden
252152666|Arizona|Trump
459232350|Missouri|Trump
507371721|Massachusetts|Biden
192762796|Massachusetts|Biden
789542051|Alabama|Trump
584292951|Utah|Trump
847411713|Iowa|Biden
36406817|Missouri|Trump
204313428|Arizona|Trump
826373910|Nebraska|Trump
416269630|Ohio|Trump
925130592|Delaware|Biden
399303225|Idaho|Biden
750995785|Oregon|Biden
781518162|Pennsylvania|Trump
365800602|Michigan|Biden
660666627|Tennessee|Trump
605855475|Alabama|Biden
333244925|Arizona|Trump
884778770|Hawaii|Biden
462630334|Virginia|Biden
705966154|Florida|Biden
777976345|Virginia|Biden
61544327|Utah|Biden
121902415|Washington|Trump
369390395|Nebraska|Biden
467809423|Georgia|Biden
408533882|Connecticut|Biden
876673347|Texas|Trump
160978389|Hawaii|Biden
973116936|Oklahoma|Biden
559709269|Vermont|Biden
807269284|Texas|Trump
2960654|Connecticut|Biden
242595323|Florida|Trump
537344483|Oklahoma|Trump
25775850|Maine|Trump
418734522|Connecticut|Biden
825343201|Montana|Trump
975237287|Utah|Trump
940675940|Illinois|Biden
207339763|Mississippi|Trump
903546374|Maryland|Biden
106397871|Delaware|Trump
821905980|California|Biden
339236879|Wisconsin|Biden
357700122|Oklahoma|Biden
266052118|Idaho|Biden
318117802|Pennsylvania|Biden
566989662|Massachusetts|Biden
464238602|Delaware|Trump
749010853|Wyoming|Trump
389242099|Washington|Trump
55464039|Oregon|Trump
671320885|Nevada|Trump
816564757|Ohio|Biden
543784379|Arkansas|Biden
714910232|Mississippi|Biden
807481723|Nebraska|Biden
108646782|Missouri|Trump
883940679|Oregon|Biden
783940344|Wyoming|Trump
518888860|Nevada|Biden
122461440|Connecticut|Biden
59008160|Mississippi|Trump
671448709|Virginia|Trump
860075584|Montana|Trump
684426589|Oregon|Biden
454708839|Missouri|Trump
555718322|Colorado|Trump
23245961|Oregon|Trump
299019176|Nevada|Trump
681582510|Virginia|Trump
218465657|Washington|Biden
966867495|Maryland|Biden
37193607|Arizona|Trump
618806828|Alabama|Biden
16175853|Louisiana|Biden
304667724|Virginia|Biden
14633731|Minnesota|Biden
463512073|Connecticut|Biden
247307682|Delaware|Trump
104318162|Tennessee|Trump
357318156|California|Trump
463373960|Pennsylvania|Trump
479892845|Maryland|Trump
181336836|Virginia|Biden
840041623|Nevada|Trump
803057476|Illinois|Biden
460738776|Washington|Trump
500418475|Mississippi|Trump
155303764|Missouri|Trump
138800727|Pennsylvania|Biden
138614942|Washington|Trump
284125493|Mississippi|Biden
842628952|Maryland|Trump
376749932|California|Trump
66243357|Oklahoma|Biden
294295788|Alabama|Trump
510718053|Louisiana|Biden
964420673|Oregon|Trump
511082305|Wyoming|Biden
939302221|Delaware|Biden
958713847|Hawaii|Trump
614229563|Hawaii|Trump
612656889|Louisiana|Trump
785177006|Delaware|Trump
841983235|Texas|Trump
755357967|Hawaii|Biden
227360616|Virginia|Trump
811942564|Idaho|Trump
195886882|Maryland|Biden
853095592|Oregon|Biden
610160544|Virginia|Trump
763278005|Utah|Biden
89906340|Oregon|Biden
20333533|Kentucky|Biden
252314180|Illinois|Biden
57206404|Illinois|Trump
940253796|Virginia|Trump
484089860|Alaska|Trump
619835615|Oklahoma|Trump
766572550|Missouri|Biden
198630533|Hawaii|Biden
665788879|Pennsylvania|Trump
712762876|Virginia|Trump
312224363|Oklahoma|Biden
273282046|Hawaii|Biden
906135140|Illinois|Biden
578426695|Colorado|Biden
475168175|Pennsylvania|Trump
259555433|Hawaii|Biden
953314571|Illinois|Biden
341644414|Hawaii|Trump
529629301|Nebraska|Biden
517526635|Nevada|Biden
84520617|Delaware|Trump
604075097|Texas|Biden
238898609|Vermont|Trump
961780331|Connecticut|Trump
320753078|Missouri|Biden
998352426|Missouri|Trump
758803514|Arkansas|Trump
310733850|Kansas|Trump
454839899|Illinois|Biden
103608601|Arizona|Biden
957123212|Colorado|Biden
881600520|Vermont|Biden
685451552|Hawaii|Trump
765213809|Kansas|Biden
567079807|Iowa|Trump
116432468|Iowa|Biden
833918276|Arizona|Trump
90259369|Idaho|Trump
938833064|Delaware|Trump
393452001|Delaware|Biden
132346856|Massachusetts|Trump
389962611|Vermont|Trump
955721582|Georgia|Trump
366005201|Louisiana|Trump
395027473|Montana|Biden
669997176|California|Biden
779514117|Florida|Biden
172264753|Illinois|Biden
196285531|Colorado|Trump
774928287|Illinois|Biden
659990474|Wisconsin|Trump
458482032|Florida|Trump
821041304|Arizona|Trump
626294094|Alabama|Biden
628754368|Maine|Biden
540783381|Missouri|Biden
496502396|California|Trump
648460325|Missouri|Trump
439088963|Vermont|Biden
75067395|Nebraska|Trump
980988590|Florida|Trump
802324402|Kentucky|Biden
891457296|Vermont|Biden
52131597|Oklahoma|Trump
619699223|Colorado|Biden
648056981|Arizona|Trump
529725400|Idaho|Trump
371370587|Arkansas|Biden
775547474|Washington|Biden
334848855|Wyoming|Trump
137180652|Colorado|Biden
369711254|Kansas|Biden
908634184|Kentucky|Biden
834578827|Hawaii|Biden
563090180|Tennessee|Biden
198731140|Indiana|Trump
889720403|Maine|Trump
643936463|Louisiana|Biden
696144728|Tennessee|Biden
938324131|Illinois|Biden
291949335|Indiana|Biden
575509148|Michigan|Trump
339290802|Tennessee|Trump
419935840|Minnesota|Biden
758853133|Missouri|Trump
316681589|Wisconsin|Biden
248246679|Ohio|Biden
88852246|Nebraska|Trump
944882051|Connecticut|Biden
163319546|Delaware|Trump
727100485|Wyoming|Biden
585542352|Delaware|Biden
167896162|Idaho|Biden
606623332|Delaware|Trump
171138461|Oklahoma|Biden
198365074|Massachusetts|Trump
410463522|Connecticut|Biden
274368918|Oklahoma|Trump
721266208|Wyoming|Trump
318994659|California|Trump
504923537|Texas|Biden
35266451|Utah|Biden
113080416|Colorado|Trump
769576894|Missouri|Biden
811429393|Mississippi|Biden
350350247|Maryland|Biden
350178538|Washington|Trump
490254182|Nevada|Biden
462118195|Missouri|Biden
242836552|Alabama|Biden
876108986|Indiana|Biden
887065008|Wisconsin|Biden
649821490|Maryland|Biden
52203709|Alaska|Biden
285369969|Utah|Biden
531638400|Arizona|Trump
84058602|Mississippi|Trump
822293651|Utah|Biden
796076371|Alabama|Trump
85065808|Nevada|Biden
930614761|Vermont|Trump
99115628|Florida|Biden
260159086|Alabama|Biden
482826494|Ohio|Biden
678472204|Illinois|Trump
987535457|Georgia|Trump
907879666|Michigan|Trump
683553017|Iowa|Biden
954369156|Virginia|Trump
971007775|Alaska|Biden
963111379|Alabama|Trump
704047135|Idaho|Trump
802483026|Oregon|Trump
293627714|Washington|Biden
361565837|Mississippi|Biden
312880611|Connecticut|Trump
666589924|Pennsylvania|Trump
381117423|Wyoming|Biden
23053973|Idaho|Trump
87883969|Illinois|Trump
637686755|Oregon|Trump
433702930|Hawaii|Biden
188918853|California|Biden
888604649|Arizona|Biden
994718581|Nevada|Biden
651676331|Connecticut|Trump
558031580|Louisiana|Biden
688222785|Michigan|Biden
832310626|Tennessee|Trump
476509596|Pennsylvania|Biden
538460250|Indiana|Trump
887634717|Louisiana|Biden
395448954|Delaware|Biden
347475480|Arizona|Biden
307125845|Alabama|Biden
588433235|Alaska|Biden
685604311|Ohio|Trump
486753319|Connecticut|Biden
8205051|Wyoming|Biden
929481245|Nebraska|Biden
786333254|Kentucky|Trump
649525821|Alaska|Biden
411014932|Nevada|Trump
745167520|Illinois|Biden
488638289|Wisconsin|Trump
596587821|Wyoming|Trump
908900367|Indiana|Trump
515873024|Arkansas|Trump
633445326|Washington|Biden
715064151|Missouri|Biden
940313142|Hawaii|Trump
772398053|Kansas|Biden
1932482|Illinois|Trump
127198901|Alabama|Trump
467222885|Oklahoma|Trump
756058447|Colorado|Biden
419384514|Maryland|Biden
123687639|Montana|Biden
780191038|Massachusetts|Trump
900798272|Tennessee|Trump
71950343|Georgia|Trump
443902837|Illinois|Biden
668113412|Wyoming|Biden
991267074|Minnesota|Trump
632686378|Ohio|Trump
186066733|Wisconsin|Biden
478387154|Hawaii|Trump
983087255|Massachusetts|Biden
321310516|Delaware|Biden
752953203|Vermont|Trump
